rss,rss_dbm
5.174249e-10,-62.861526
5.7615596e-10,-62.3946
4.785247e-10,-63.20096
4.673734e-10,-63.30336
4.5672832e-10,-63.403427
4.3718404e-10,-63.59336
4.3018455e-10,-63.663452
4.2676737e-10,-63.69809
4.1477125e-10,-63.821915
4.0664488e-10,-63.907845
4.074443e-10,-63.899315
4.0855502e-10,-63.88749
4.1079473e-10,-63.863754
4.1606246e-10,-63.80841
4.185859e-10,-63.782158
4.2113898e-10,-63.755737
4.26341e-10,-63.70243
4.2722118e-10,-63.693474
4.3404197e-10,-63.624687
4.5852067e-10,-63.386414
4.691529e-10,-63.286858
4.8322585e-10,-63.1585
4.884898e-10,-63.11145
5.879937e-10,-62.306274
5.167064e-10,-62.86757
5.146277e-10,-62.885063
4.864958e-10,-63.129204
4.4287804e-10,-63.537155
4.3925855e-10,-63.5728
4.3421744e-10,-63.622925
4.2147774e-10,-63.75225
4.1580078e-10,-63.81115
4.1108997e-10,-63.860634
4.082748e-10,-63.890472
4.0524095e-10,-63.922867
4.069494e-10,-63.904602
4.127454e-10,-63.84317
4.2899123e-10,-63.67552
4.29881e-10,-63.66652
4.3077591e-10,-63.657486
4.3771148e-10,-63.58812
4.4297085e-10,-63.536255
4.4392118e-10,-63.526947
4.7520193e-10,-63.231216
4.8435517e-10,-63.14836
4.9936755e-10,-63.015793
5.044854e-10,-62.97151
4.6802634e-10,-63.297302
4.6064436e-10,-63.36635
4.5189108e-10,-63.44966
4.4135134e-10,-63.552155
4.362638e-10,-63.60251
4.258905e-10,-63.707016
4.2200873e-10,-63.746788
4.187198e-10,-63.78076
4.1819712e-10,-63.786194
4.126076e-10,-63.84462
4.1210008e-10,-63.849976
4.09773e-10,-63.874573
4.0927248e-10,-63.879868
4.0549936e-10,-63.920097
4.039624e-10,-63.936584
4.0756087e-10,-63.89808
4.0836515e-10,-63.88951
4.102928e-10,-63.869057
4.1554635e-10,-63.813797
4.325755e-10,-63.63938
5.462148e-10,-62.626358
4.9665616e-10,-63.039444
4.487222e-10,-63.480225
4.38328e-10,-63.58201
4.34781e-10,-63.617294
4.2447715e-10,-63.72146
4.131165e-10,-63.83927
4.045213e-10,-63.930588
4.1223755e-10,-63.848526
4.1306045e-10,-63.839867
4.257991e-10,-63.707954
4.343902e-10,-63.6212
4.4144363e-10,-63.551247
5.153423e-10,-62.879036
5.217219e-10,-62.825615
4.7213766e-10,-63.259315
4.3184817e-10,-63.64669
4.159976e-10,-63.80909
4.1362655e-10,-63.833916
4.0716566e-10,-63.90229
4.0421919e-10,-63.93383
4.0276124e-10,-63.949524
4.0269066e-10,-63.95028
4.0299045e-10,-63.947052
4.0626777e-10,-63.91188
4.0898102e-10,-63.882973
4.1337464e-10,-63.836563
4.1670167e-10,-63.801743
4.1838538e-10,-63.78424
5.0622645e-10,-62.95655
5.793797e-10,-62.37037
5.853058e-10,-62.32617
5.8894295e-10,-62.29927
5.072498e-10,-62.947777
4.4405202e-10,-63.525658
4.389024e-10,-63.576317
4.2697473e-10,-63.695976
4.1280274e-10,-63.842575
4.1229467e-10,-63.847923
4.029471e-10,-63.947517
4.0179504e-10,-63.959953
4.014282e-10,-63.96392
4.0468007e-10,-63.92888
4.0929032e-10,-63.879684
4.2265552e-10,-63.740143
4.3292e-10,-63.635925
4.3899362e-10,-63.575424
4.2029571e-10,-63.76445
4.1331194e-10,-63.83722
4.0636736e-10,-63.910812
4.0216397e-10,-63.955963
4.0340498e-10,-63.94258
4.0498271e-10,-63.925636
4.112254e-10,-63.859207
4.1618398e-10,-63.807144
4.2613427e-10,-63.704536
4.4523998e-10,-63.51406
4.7452875e-10,-63.237373
4.986261e-10,-63.022247
5.0300725e-10,-62.984253
5.1792e-10,-62.85737
4.5311352e-10,-63.437927
4.4464143e-10,-63.519897
4.295032e-10,-63.67034
4.260969e-10,-63.704918
4.2274415e-10,-63.739227
4.0508039e-10,-63.92459
4.0459253e-10,-63.929825
4.0718337e-10,-63.9021
4.3565296e-10,-63.60859
4.4180395e-10,-63.547707
4.6197982e-10,-63.353767
5.0423105e-10,-62.97371
5.4945454e-10,-62.600677
5.290168e-10,-62.765305
5.2041194e-10,-62.836525
5.183053e-10,-62.85415
4.860589e-10,-63.133118
4.67622e-10,-63.30105
4.415731e-10,-63.549973
4.3648044e-10,-63.60035
4.2468226e-10,-63.71936
4.1433304e-10,-63.826508
4.065553e-10,-63.908806
4.0012954e-10,-63.977997
4.0558848e-10,-63.919144
4.09909e-10,-63.87313
4.123569e-10,-63.847267
4.1483567e-10,-63.821243
4.1566756e-10,-63.812546
4.3146117e-10,-63.65058
4.7169885e-10,-63.26335
5.1455085e-10,-62.88571
5.7676985e-10,-62.389977
5.8193317e-10,-62.351265
4.4678602e-10,-63.499
4.4523243e-10,-63.51413
4.1299653e-10,-63.84053
3.9965212e-10,-63.983185
3.9833953e-10,-63.997467
3.978665e-10,-64.002625
4.0243578e-10,-63.953033
4.032187e-10,-63.944595
4.1903178e-10,-63.777534
4.2073445e-10,-63.75992
4.5464055e-10,-63.423317
4.8706933e-10,-63.124092
5.010388e-10,-63.00129
5.0546267e-10,-62.96311
5.401713e-10,-62.674683
5.5056315e-10,-62.591927
5.559118e-10,-62.549942
5.826399e-10,-62.346
4.923827e-10,-63.076973
4.098461e-10,-63.873795
4.0804088e-10,-63.892967
4.0398854e-10,-63.93631
3.9888304e-10,-63.991547
3.9746323e-10,-64.007034
3.9874465e-10,-63.993057
3.9903741e-10,-63.98987
4.0010265e-10,-63.978287
4.110332e-10,-63.86123
4.1349463e-10,-63.835297
4.2159168e-10,-63.751076
4.2912046e-10,-63.67421
4.3600237e-10,-63.60511
4.4122211e-10,-63.55343
4.6031892e-10,-63.369408
4.8821663e-10,-63.11387
4.9241783e-10,-63.07666
5.2052357e-10,-62.8356
5.725945e-10,-62.42153
4.849217e-10,-63.14328
4.4582488e-10,-63.50836
4.355631e-10,-63.60948
4.3408507e-10,-63.624252
4.2241557e-10,-63.7426
4.1217396e-10,-63.84919
4.0853848e-10,-63.887672
4.0223433e-10,-63.955215
3.9906412e-10,-63.98957
3.985893e-10,-63.994743
3.9699227e-10,-64.012184
4.0039863e-10,-63.975075
4.0117368e-10,-63.966675
4.046088e-10,-63.92964
4.1682366e-10,-63.800476
4.1850842e-10,-63.78296
4.5664564e-10,-63.404205
4.935905e-10,-63.06633
5.171205e-10,-62.864082
5.315262e-10,-62.74475
5.41585e-10,-62.663338
5.480018e-10,-62.612183
5.4334864e-10,-62.649216
5.3651616e-10,-62.70417
5.170104e-10,-62.865005
4.648736e-10,-63.326653
4.5434265e-10,-63.426163
4.5113932e-10,-63.456894
4.2435064e-10,-63.722755
4.1964543e-10,-63.77117
4.1268183e-10,-63.84385
3.9877004e-10,-63.992775
3.9829598e-10,-63.99794
3.9782413e-10,-64.00308
3.9594342e-10,-64.02367
3.9529807e-10,-64.030754
3.9558587e-10,-64.027596
3.9511933e-10,-64.032715
3.9587522e-10,-64.02442
3.95697e-10,-64.026375
4.0570414e-10,-63.917908
4.1052944e-10,-63.86656
4.113455e-10,-63.85794
4.1216355e-10,-63.849304
4.336122e-10,-63.62899
4.5303206e-10,-63.438713
4.576556e-10,-63.394615
5.034751e-10,-62.980225
5.574068e-10,-62.538284
5.6245003e-10,-62.49916
5.128666e-10,-62.89995
4.4121462e-10,-63.553505
4.2488887e-10,-63.717255
4.21555e-10,-63.751457
4.1827314e-10,-63.7854
4.16393e-10,-63.80497
4.0193565e-10,-63.958435
3.997217e-10,-63.98242
3.946538e-10,-64.03784
3.9523018e-10,-64.031494
3.962752e-10,-64.020035
3.9838188e-10,-63.997
4.0099069e-10,-63.96866
4.025496e-10,-63.951805
4.354357e-10,-63.610764
5.1841403e-10,-62.853233
5.2797827e-10,-62.773834
5.3289506e-10,-62.73358
5.379019e-10,-62.692963
5.859368e-10,-62.321487
4.893365e-10,-63.103928
4.4641899e-10,-63.50257
4.2348222e-10,-63.73165
4.13701e-10,-63.83313
4.1186166e-10,-63.852478
4.0290238e-10,-63.947998
4.0067785e-10,-63.972046
3.9472287e-10,-64.03708
3.9379477e-10,-64.0473
3.9408032e-10,-64.04415
3.9344117e-10,-64.0512
3.9476436e-10,-64.03662
3.968552e-10,-64.01368
3.9761647e-10,-64.005356
4.0442258e-10,-63.93165
4.0840983e-10,-63.889038
4.1883216e-10,-63.779602
4.2451428e-10,-63.721077
4.3124823e-10,-63.652725
4.4597215e-10,-63.50692
4.822633e-10,-63.16716
4.8562465e-10,-63.136993
4.6215742e-10,-63.352097
4.517477e-10,-63.451042
4.4179652e-10,-63.547775
4.2542844e-10,-63.71174
4.1236856e-10,-63.847137
4.1053966e-10,-63.866455
4.0922774e-10,-63.88035
4.0338757e-10,-63.94278
3.9990478e-10,-63.98044
3.972403e-10,-64.00947
3.949001e-10,-64.035126
3.9443518e-10,-64.04024
4.1330026e-10,-63.83735
4.1495649e-10,-63.81997
4.271404e-10,-63.694298
4.6070905e-10,-63.365738
5.1503835e-10,-62.881607
5.19716e-10,-62.84234
5.2447735e-10,-62.802734
5.2932886e-10,-62.76275
5.496597e-10,-62.59906
5.8162825e-10,-62.353546
5.351287e-10,-62.715416
5.178095e-10,-62.85829
5.1572385e-10,-62.875824
4.3876708e-10,-63.57766
4.2739126e-10,-63.691742
4.2401824e-10,-63.72616
4.1607298e-10,-63.808304
4.061343e-10,-63.913307
4.043614e-10,-63.932304
4.0260395e-10,-63.951218
4.0212075e-10,-63.956436
4.0038156e-10,-63.975258
3.9818457e-10,-63.99916
3.9554407e-10,-64.02805
3.9414794e-10,-64.04341
3.9368475e-10,-64.04851
3.9322376e-10,-64.053604
3.9383624e-10,-64.046844
3.9562892e-10,-64.027115
4.0551695e-10,-63.919907
4.2224818e-10,-63.744324
4.3395995e-10,-63.625504
4.4347173e-10,-63.53134
4.833899e-10,-63.15703
5.6042365e-10,-62.51484
5.373768e-10,-62.697212
5.015761e-10,-62.996635
4.678709e-10,-63.298737
4.3081844e-10,-63.65706
3.996095e-10,-63.983643
3.9247797e-10,-64.06185
3.9110337e-10,-64.07708
3.914938e-10,-64.072754
3.930881e-10,-64.0551
3.9926237e-10,-63.98742
4.1197037e-10,-63.851334
4.2484746e-10,-63.717667
4.4442422e-10,-63.522026
4.714459e-10,-63.265686
5.0271953e-10,-62.986748
5.163236e-10,-62.87078
5.716175e-10,-62.42894
5.6339583e-10,-62.491867
4.6112927e-10,-63.36177
4.5076368e-10,-63.46051
4.3934256e-10,-63.571968
4.328313e-10,-63.636818
4.0712136e-10,-63.902756
4.0182221e-10,-63.959656
3.9836623e-10,-63.997177
3.9265327e-10,-64.059906
3.921936e-10,-64.065
3.906473e-10,-64.08215
3.9047376e-10,-64.08408
3.9001924e-10,-64.089134
3.903004e-10,-64.086006
3.9086298e-10,-64.07975
3.936599e-10,-64.04878
3.9544967e-10,-64.02908
4.042354e-10,-63.933655
4.0502665e-10,-63.925163
4.1527484e-10,-63.816643
4.274777e-10,-63.690865
4.85657e-10,-63.136703
5.564809e-10,-62.5455
4.80847e-10,-63.17993
