rss,rss_dbm
3.2601975e-12,-84.86756
3.247081e-12,-84.88507
3.0695806e-12,-85.12921
2.7943715e-12,-85.537155
2.771534e-12,-85.5728
2.7397264e-12,-85.62293
2.659345e-12,-85.75225
2.6235255e-12,-85.81115
2.593802e-12,-85.860634
2.57604e-12,-85.89047
2.5568974e-12,-85.92287
2.5676776e-12,-85.9046
2.6042475e-12,-85.843185
2.7067515e-12,-85.675514
2.7123653e-12,-85.66652
2.7180118e-12,-85.657486
2.7617724e-12,-85.58812
2.7949572e-12,-85.536255
2.8009533e-12,-85.52695
2.9983212e-12,-85.23122
3.0560745e-12,-85.14836
3.1507965e-12,-85.01579
3.1830875e-12,-84.97151
2.9530464e-12,-85.2973
2.9064691e-12,-85.36635
2.85124e-12,-85.44966
2.7847386e-12,-85.552155
2.7526386e-12,-85.60251
2.6871868e-12,-85.70702
2.662695e-12,-85.74678
2.641943e-12,-85.78076
2.638645e-12,-85.786194
2.6033776e-12,-85.844635
2.6001757e-12,-85.849976
2.585493e-12,-85.874565
2.5823343e-12,-85.87988
2.5585278e-12,-85.9201
2.5488303e-12,-85.93659
2.5715352e-12,-85.89807
2.57661e-12,-85.88951
2.5887725e-12,-85.869064
2.6219205e-12,-85.81381
2.7293666e-12,-85.63938
3.4463823e-12,-84.62637
3.1336882e-12,-85.039444
2.8312457e-12,-85.480225
2.7656625e-12,-85.58201
2.7432826e-12,-85.617294
2.6782697e-12,-85.72145
2.606589e-12,-85.83927
2.5523568e-12,-85.93059
2.6010433e-12,-85.848526
2.6062353e-12,-85.83986
2.68661e-12,-85.70795
2.740817e-12,-85.6212
2.7853208e-12,-85.551254
3.2515904e-12,-84.87904
3.291843e-12,-84.82561
2.9789866e-12,-85.259315
2.7247774e-12,-85.64668
2.6247676e-12,-85.80909
2.609807e-12,-85.83391
2.5690416e-12,-85.90229
2.5504507e-12,-85.93383
2.5412521e-12,-85.949524
2.5408065e-12,-85.95028
2.542698e-12,-85.94705
2.5633764e-12,-85.91187
2.580496e-12,-85.882965
2.6082175e-12,-85.83656
2.6292096e-12,-85.80174
2.6398334e-12,-85.78423
3.1940728e-12,-84.95655
3.6556387e-12,-84.37036
3.69303e-12,-84.32617
3.715978e-12,-84.29927
3.2005301e-12,-84.94778
2.801779e-12,-85.525665
2.7692872e-12,-85.576324
2.6940282e-12,-85.695984
2.604609e-12,-85.842575
2.6014035e-12,-85.84792
2.5424242e-12,-85.947525
2.5351557e-12,-85.959946
2.5328403e-12,-85.96393
2.5533583e-12,-85.92888
2.5824473e-12,-85.879684
2.6667759e-12,-85.740135
2.7315405e-12,-85.63592
2.7698627e-12,-85.57542
2.6518867e-12,-85.76445
2.6078224e-12,-85.83722
2.5640048e-12,-85.91081
2.537483e-12,-85.95597
2.5453134e-12,-85.94258
2.5552683e-12,-85.92564
2.5946567e-12,-85.85921
2.625943e-12,-85.807144
2.6887255e-12,-85.70454
2.8092743e-12,-85.51406
2.9940742e-12,-85.23738
3.146118e-12,-85.02225
3.1737614e-12,-84.98425
3.2678543e-12,-84.85737
2.8589527e-12,-85.43793
2.8054978e-12,-85.519905
2.7099818e-12,-85.670334
2.6884896e-12,-85.70492
2.6673353e-12,-85.73922
2.5558843e-12,-85.92459
2.5528063e-12,-85.929825
2.5691534e-12,-85.9021
2.7487838e-12,-85.6086
2.7875944e-12,-85.54771
2.9148958e-12,-85.35377
3.1814826e-12,-84.97371
3.4668236e-12,-84.600685
3.3378706e-12,-84.765305
3.2835776e-12,-84.83653
3.2702853e-12,-84.85414
3.0668248e-12,-85.13312
2.950495e-12,-85.30105
2.7861379e-12,-85.54997
2.7540051e-12,-85.60036
2.6795638e-12,-85.71936
2.6142645e-12,-85.8265
2.5651905e-12,-85.908806
2.5246467e-12,-85.978
2.5590903e-12,-85.91914
2.5863508e-12,-85.87312
2.601796e-12,-85.84726
2.617436e-12,-85.821236
2.6226848e-12,-85.81254
2.722336e-12,-85.65059
2.9762189e-12,-85.26335
3.2465964e-12,-84.88572
3.6391714e-12,-84.38997
3.67175e-12,-84.35127
2.8190289e-12,-85.499
2.8092264e-12,-85.51414
2.605832e-12,-85.84054
2.5216344e-12,-85.983185
2.5133524e-12,-85.99747
2.510368e-12,-86.002625
2.5391982e-12,-85.95303
2.5441383e-12,-85.944595
2.643912e-12,-85.77753
2.654655e-12,-85.75992
2.8685877e-12,-85.42332
3.0731997e-12,-85.12409
3.1613412e-12,-85.00129
3.1892538e-12,-84.96311
3.4082505e-12,-84.67468
3.4738187e-12,-84.591934
3.5075662e-12,-84.54994
3.6762086e-12,-84.346
3.106725e-12,-85.07697
2.5859536e-12,-85.873795
2.574564e-12,-85.89296
2.5489953e-12,-85.93631
2.5167817e-12,-85.99155
2.5078236e-12,-86.007034
2.5159085e-12,-85.99305
2.517756e-12,-85.98987
2.5244774e-12,-85.97829
2.5934443e-12,-85.86124
2.6089749e-12,-85.835304
2.6600638e-12,-85.751076
2.707567e-12,-85.67421
2.7509887e-12,-85.60512
2.7839228e-12,-85.55343
2.9044159e-12,-85.369415
3.0804393e-12,-85.11387
3.1069463e-12,-85.07667
3.2842817e-12,-84.835594
3.6128275e-12,-84.42153
3.0596489e-12,-85.14328
2.8129651e-12,-85.508354
2.7482175e-12,-85.6095
2.7388918e-12,-85.624245
2.6652625e-12,-85.7426
2.600642e-12,-85.84919
2.5777037e-12,-85.88767
2.537927e-12,-85.95521
2.5179242e-12,-85.98957
2.5149288e-12,-85.994736
2.504852e-12,-86.012184
2.5263448e-12,-85.975075
2.5312348e-12,-85.966675
2.5529088e-12,-85.92965
2.6299794e-12,-85.800476
2.6406093e-12,-85.78296
2.8812389e-12,-85.404205
