path_id,delay_s,delay_ns,distance_m,real_coeff,imag_coeff,magnitude,phase_rad,phase_deg,channel_path_gain,channel_path_gain_db
98,5.446372028927726e-07,544.63720703125,163.3911590576172,2.4940502996173564e-09,-9.05551023056006e-10,2.6533581998222644e-09,-0.3482834994792938,-19.95517349243164,7.04030955572868e-18,-171.52407836914062
99,6.120029638623237e-07,612.0029907226562,183.60089111328125,-1.8037823679151188e-08,-1.1797924059919751e-07,1.1935017596442776e-07,-1.7225112915039062,-98.69261932373047,1.4244464982549054e-14,-138.46353149414062
100,5.446372028927726e-07,544.63720703125,163.3911590576172,4.274908960155699e-08,-1.5522431340286857e-08,4.5480000210318394e-08,-0.34830209612846375,-19.956239700317383,2.0684303167560047e-15,-146.84359741210938
101,5.276637011775165e-07,527.6636962890625,158.29910278320312,-1.18529641213172e-07,5.620901077918461e-08,1.3118204833517666e-07,2.698781728744507,154.62879943847656,1.7208729626298942e-14,-137.6425018310547
102,5.09878077536996e-07,509.8780822753906,152.9634246826172,-4.1316230436905244e-08,-1.449490572014156e-08,4.378508222657729e-08,-2.804180145263672,-160.6676788330078,1.9171335034756784e-15,-147.17347717285156
103,5.444196631287923e-07,544.419677734375,163.32589721679688,-3.507260970536663e-08,9.140006085317509e-08,9.789821575623137e-08,1.9371954202651978,110.99311828613281,9.584060907635687e-15,-140.18450927734375
104,4.26649734208695e-07,426.64971923828125,127.99491882324219,-7.331742040150857e-07,-1.1131174915135489e-06,1.3328821069080732e-06,-2.153240442276001,-123.37158203125,1.77657476403692e-12,-117.50416564941406
105,5.102924660604913e-07,510.29248046875,153.08773803710938,2.0773974540588824e-08,2.261879750165008e-08,3.0711039045172583e-08,0.8278870582580566,47.43443298339844,9.431679045149928e-16,-150.2541046142578
106,4.773969521920662e-07,477.3969421386719,143.21908569335938,-4.189781748209498e-07,1.27242333292088e-06,1.3396282838584739e-06,1.8888906240463257,108.22545623779297,1.7946039619631815e-12,-117.46031951904297
107,5.796430286864052e-07,579.6430053710938,173.89291381835938,2.6067267455687215e-08,5.837479371412213e-12,2.6067267455687215e-08,0.00022393905965145677,0.012830762192606926,6.795024299024901e-16,-151.67808532714844
108,8.884831004252192e-07,888.4830932617188,266.544921875,-5.7359574867632546e-08,7.462350737341694e-09,5.784296064348382e-08,3.012221574783325,172.5875701904297,3.3458080937417457e-15,-144.75498962402344
